Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB,MP
292.0,Alex Len,C,27.0,12.733333333333334,-1.3,0.3333333333333333,1.8,0.16666666666666666,0.0569800569800569,0.23543123543123537,0.2448183008473529
293.0,Kawhi Leonard,SF,29.0,26.0,7.3,4.2,8.8,0.775,0.4444444444444445,0.4545454545454545,0.6674201437782554
294.0,Meyers Leonard,C,28.0,6.6,-3.7,0.0,0.0,0.103125,0.0598290598290598,0.1608391608391608,0.0121173942044022
295.0,Caris LeVert,SG,26.0,18.099999999999998,0.6333333333333333,0.6,1.5999999999999999,0.61875,0.4586894586894587,0.31468531468531463,0.3762815286938906
296.0,Kira Lewis Jr.,PG,19.0,10.3,-3.4,-0.3,0.9,0.2,0.1965811965811965,0.0909090909090909,0.3389535314607574
297.0,Damian Lillard,PG,30.0,25.6,6.3,5.0,10.4,0.9,0.6410256410256411,0.2937062937062937,0.8996516712369378
298.0,Nassir Little,PF,20.0,11.6,-2.7,-0.1,1.1,0.14375,0.0427350427350427,0.1888111888111888,0.2398651152449418
299.0,Kevon Looney,C,24.0,11.9,-0.9,0.3,3.4,0.128125,0.1709401709401709,0.3706293706293706,0.4350403913140147
300.0,Brook Lopez,C,32.0,15.4,0.0,0.9,5.3,0.384375,0.0598290598290598,0.3496503496503496,0.7126658267249686
301.0,Robin Lopez,C,32.0,16.7,-1.0,0.4,3.7,0.28125,0.0683760683760683,0.2657342657342657,0.5065960127473504
302.0,Didi Louzada,SF,21.0,-0.9,-9.6,-0.1,-0.1,0.084375,0.0854700854700854,0.0699300699300699,0.0254576447046616
303.0,Kevin Love,PF,32.0,15.1,-0.1,0.3,0.9,0.38125,0.2136752136752137,0.5174825174825175,0.2374935151560068
304.0,Kyle Lowry,PG,34.0,16.5,1.6,1.5,4.1,0.5375,0.6239316239316239,0.3776223776223776,0.6039427851478545
305.0,Timothé Luwawu-Cabarrot,SF,25.0,7.8,-4.4,-0.6,0.3,0.2,0.1025641025641025,0.1538461538461538,0.3935744460090417
306.0,Trey Lyles,PF,25.0,11.4,-1.8,0.0,0.6,0.15625,0.0512820512820512,0.2587412587412587,0.1362187801082042
307.0,Will Magnay,C,22.0,-35.1,-39.3,0.0,0.0,0.0,0.0,0.0,0.0
308.0,Thon Maker,C,23.0,18.6,0.7,0.1,0.3,0.11875,0.0427350427350427,0.1608391608391608,0.0294597198547394
309.0,Théo Maledon,PG,19.0,8.2,-5.0,-1.3,-0.8,0.315625,0.2991452991452991,0.2237762237762237,0.666790187504632
310.0,Karim Mané,PG,20.0,1.3,-9.9,-0.2,-0.1,0.034375,0.0341880341880341,0.0979020979020978,0.0336470762617653
