Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP
365,Kendrick Perkins,C,30,CLE,17,0,1.2,2.4,.488,0.0,0.0,0,1.2,2.4,.488,.488,0.2,0.5,.500,0.6,1.8,2.4,0.5,0.1,0.2,1.2,1.6,2.6,4.7,.494,.000,.195,7.7,20.3,14.1,7.2,0.6,1.9,32.1,17.7,-0.4,0.2,-0.2,-0.059,-8.6,-1.1,-9.7,-0.3,88.4
366,Paul Pierce*,SF,37,WAS,73,73,4.0,9.0,.447,1.6,4.2,.389,2.4,4.8,.496,.537,2.2,2.9,.781,0.6,3.4,4.0,2.0,0.6,0.3,1.3,2.2,11.9,15.2,.580,.462,.320,2.7,14.3,8.7,11.9,1.2,1.0,10.9,19.9,3.2,2.3,5.5,.138,1.2,0.3,1.5,1.7,970.1
367,Mason Plumlee,C,24,BRK,82,45,3.4,6.0,.573,0.0,0.0,.000,3.4,5.9,.576,.573,1.9,3.9,.495,2.1,4.1,6.2,0.9,0.8,0.8,1.3,2.5,8.7,18.0,.570,.006,.648,11.3,21.6,16.5,7.0,1.9,2.9,14.4,19.2,2.5,2.3,4.8,.131,-0.2,0.3,0.1,0.9,882.15
368,Miles Plumlee,C,26,PHO,54,28,2.0,3.6,.549,0.0,0.0,0,2.0,3.6,.549,.549,0.4,0.7,.500,1.8,3.3,5.1,0.5,0.6,1.0,0.8,1.8,4.3,13.1,.550,.000,.195,10.3,19.7,14.9,3.9,1.7,4.2,17.5,11.2,0.8,1.4,2.1,.102,-1.7,1.0,-0.7,0.3,511.8
368,Miles Plumlee,C,26,MIL,19,0,1.5,3.1,.492,0.0,0.0,0,1.5,3.1,.492,.492,0.2,0.4,.375,0.9,1.5,2.4,0.4,0.3,0.6,0.3,0.6,3.2,15.0,.488,.000,.136,10.4,17.4,13.9,6.0,1.6,4.9,8.8,16.3,0.1,0.3,0.4,.107,-0.8,0.8,0.1,0.1,99.45
369,Quincy Pondexter,SG,26,MEM,30,2,1.6,4.5,.356,0.6,2.4,.233,1.0,2.1,.500,.419,0.7,1.0,.700,0.7,1.2,1.9,0.9,0.2,0.2,0.3,1.6,4.5,7.1,.452,.541,.222,4.2,7.8,6.0,7.5,0.5,0.8,6.3,13.4,0.2,0.4,0.6,.051,-2.9,-1.0,-3.9,-0.3,279.0
369,Quincy Pondexter,SF,26,NOP,45,28,3.1,6.9,.449,1.6,3.8,.433,1.5,3.1,.468,.567,1.1,1.5,.758,0.7,2.3,3.1,1.5,0.3,0.4,0.9,2.3,9.0,11.1,.592,.548,.212,3.0,9.5,6.3,7.8,0.6,1.2,10.7,13.9,1.9,0.4,2.3,.089,-0.3,-0.9,-1.3,0.2,640.4
370,Otto Porter Jr.,SF,21,WAS,74,13,2.4,5.3,.450,0.5,1.4,.337,1.9,3.9,.491,.495,0.8,1.1,.734,0.9,2.0,3.0,0.9,0.6,0.4,0.7,1.3,6.0,11.6,.523,.266,.202,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,1.0,1.8,2.7,.092,-1.1,0.6,-0.5,0.6,725.7
371,Dwight Powell,PF,23,BOS,5,0,0.8,1.0,.800,0.0,0.0,0,0.8,1.0,.800,.800,0.2,0.4,.500,0.0,0.2,0.2,0.0,0.4,0.0,0.4,0.2,1.8,34.9,.765,.000,.400,0.0,12.3,6.1,0.0,11.1,0.0,25.4,38.3,0.0,0.0,0.0,.138,4.0,8.9,12.9,0.0,5.4
371,Dwight Powell,PF,23,DAL,24,0,1.1,2.6,.435,0.1,0.5,.273,1.0,2.1,.471,.460,1.0,1.3,.774,0.8,1.3,2.0,0.4,0.3,0.3,0.4,1.6,3.4,13.0,.535,.177,.500,8.7,15.0,11.8,5.7,1.6,2.1,10.6,16.6,0.3,0.2,0.6,.121,-1.9,0.3,-1.6,0.0,118.25
372,Phil Pressey,PG,23,BOS,50,0,1.3,3.5,.368,0.3,1.3,.246,1.0,2.2,.440,.414,0.7,1.0,.673,0.3,1.3,1.6,2.3,0.6,0.1,0.8,1.1,3.5,11.8,.453,.374,.282,2.3,12.4,7.3,28.0,2.5,0.8,17.3,17.3,0.0,0.7,0.8,.060,-2.2,1.0,-1.2,0.1,306.0
373,A.J. Price,PG,28,IND,10,0,3.9,8.9,.438,1.5,3.9,.385,2.4,5.0,.480,.522,1.2,1.8,.667,0.2,1.2,1.4,2.7,0.4,0.0,1.0,0.9,10.5,17.1,.542,.438,.202,1.2,6.8,4.0,25.3,1.1,0.0,9.4,25.1,0.3,0.2,0.5,.123,3.7,-0.8,3.0,0.2,106.15
373,A.J. Price,PG,28,CLE,11,0,0.8,3.1,.265,0.0,1.0,.000,0.8,2.1,.391,.265,0.4,0.5,.667,0.4,1.0,1.4,1.2,0.3,0.0,0.3,0.1,2.0,7.7,.300,.324,.176,5.4,14.3,9.9,22.1,1.8,0.0,7.6,20.6,-0.2,0.1,-0.1,-0.051,-4.6,-1.3,-5.9,-0.1,47.45
373,A.J. Price,PG,28,PHO,5,0,0.6,2.8,.214,0.0,1.4,.000,0.6,1.4,.429,.214,0.0,0.0,0,0.0,0.6,0.6,1.2,0.0,0.0,0.2,1.0,1.2,-1.6,.214,.500,.000,0.0,7.5,3.7,18.7,0.0,0.0,6.7,15.0,-0.1,0.0,-0.1,-0.140,-9.5,-2.3,-11.8,-0.1,26.4
374,Ronnie Price,PG,31,LAL,43,20,1.8,5.2,.345,0.7,2.5,.284,1.1,2.7,.404,.415,0.8,1.0,.800,0.4,1.2,1.6,3.8,1.6,0.1,1.2,2.7,5.1,10.2,.455,.489,.202,2.1,5.8,3.9,24.4,3.5,0.3,17.6,13.4,0.2,0.6,0.7,.036,-3.5,0.9,-2.6,-0.1,502.4
375,Pablo Prigioni,PG,37,NYK,43,3,1.6,3.7,.422,1.0,2.7,.374,0.6,1.1,.543,.556,0.5,0.6,.846,0.4,1.4,1.9,2.4,1.2,0.0,1.1,1.2,4.7,12.7,.583,.714,.161,2.5,9.3,5.8,20.4,3.4,0.1,21.4,12.7,0.7,0.5,1.2,.075,-1.0,1.0,0.1,0.4,406.75
375,Pablo Prigioni,PG,37,HOU,24,0,1.0,2.8,.343,0.6,2.1,.275,0.4,0.7,.563,.448,0.5,0.6,.867,0.5,1.1,1.6,2.8,1.1,0.0,0.6,1.5,3.0,11.4,.496,.761,.224,3.3,7.4,5.4,23.5,3.3,0.0,16.9,9.6,0.6,0.5,1.1,.127,-2.1,1.9,-0.2,0.2,209.4
376,Tayshaun Prince,SF,34,MEM,26,9,2.9,7.0,.410,0.6,1.3,.455,2.3,5.8,.400,.451,1.0,1.2,.833,0.8,2.4,3.2,1.4,0.3,0.2,0.6,0.8,7.3,10.6,.484,.180,.164,3.8,11.2,7.5,8.9,0.7,0.8,7.1,15.4,0.4,0.6,1.0,.073,-0.9,-0.8,-1.6,0.1,326.1
376,Tayshaun Prince,SF,34,BOS,9,0,3.7,6.6,.559,0.6,0.9,.625,3.1,5.7,.549,.602,0.6,0.7,.833,0.7,2.7,3.3,2.0,0.6,0.2,0.4,0.8,8.4,16.9,.616,.136,.102,3.3,13.5,8.3,14.3,1.3,0.8,6.1,14.5,0.5,0.2,0.7,.165,2.6,1.4,4.0,0.3,110.0
376,Tayshaun Prince,SF,34,DET,23,7,3.0,7.0,.431,0.5,1.1,.423,2.5,5.8,.433,.466,0.8,1.3,.655,1.1,3.1,4.2,1.7,0.7,0.3,0.7,1.1,7.3,11.8,.486,.163,.181,4.6,14.3,9.2,10.3,1.4,1.1,8.5,14.7,0.4,0.4,0.9,.072,-1.0,-0.1,-1.2,0.1,297.9
377,Miroslav Raduljica,C,27,MIN,5,0,0.6,1.6,.375,0.0,0.0,0,0.6,1.6,.375,.375,0.4,0.4,1.000,0.4,0.6,1.0,0.0,0.2,0.0,0.4,1.6,1.6,3.3,.450,.000,.250,9.7,15.4,12.4,0.0,2.2,0.0,18.4,20.9,0.0,0.0,0.0,-0.057,-11.8,-3.2,-15.0,-0.1,13.8
378,Julius Randle,PF,20,LAL,1,0,1.0,3.0,.333,0.0,0.0,0,1.0,3.0,.333,.333,0.0,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-7.5,.258,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5,15.5,-0.1,0.0,-0.1,-0.276,-9.6,-5.6,-15.1,0.0,14.0
379,Shavlik Randolph,PF,31,PHO,16,0,0.4,1.6,.240,0.0,0.3,.000,0.4,1.3,.286,.240,0.3,0.6,.500,0.8,0.9,1.6,0.2,0.3,0.1,0.1,0.8,1.1,6.1,.289,.160,.400,12.9,15.3,14.1,4.0,2.0,1.5,6.4,13.7,-0.1,0.1,0.0,-0.008,-4.8,-1.2,-6.0,-0.1,53.65
379,Shavlik Randolph,PF,31,BOS,5,0,0.6,2.0,.300,0.0,0.2,.000,0.6,1.8,.333,.300,0.2,0.4,.500,0.8,1.6,2.4,0.2,0.2,0.2,0.2,0.6,1.4,11.4,.322,.100,.200,17.3,35.6,26.3,5.9,2.0,3.1,8.4,20.8,0.0,0.1,0.0,.012,-3.7,-0.7,-4.4,0.0,15.0
380,Zach Randolph,PF,33,MEM,71,71,6.4,13.1,.487,0.1,0.3,.350,6.3,12.8,.490,.491,3.2,4.2,.765,3.2,7.4,10.5,2.2,1.0,0.2,2.2,2.5,16.1,19.5,.538,.021,.320,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,3.4,3.8,7.2,.149,1.4,-0.1,1.3,1.9,1168.25
381,J.J. Redick,SG,30,LAC,78,78,5.7,12.0,.477,2.6,5.9,.437,3.2,6.2,.515,.583,2.3,2.6,.901,0.3,1.9,2.1,1.8,0.5,0.1,1.2,1.7,16.4,16.2,.622,.488,.216,1.0,6.6,3.9,9.0,0.8,0.3,8.5,21.0,5.8,0.9,6.7,.134,2.9,-1.6,1.3,2.0,1219.95
382,Glen Rice Jr.,SG,24,WAS,5,0,0.6,3.0,.200,0.2,1.4,.143,0.4,1.6,.250,.233,0.8,1.2,.667,0.4,0.4,0.8,0.4,0.0,0.0,0.4,2.2,2.2,-3.6,.312,.467,.400,5.4,5.1,5.2,6.5,0.0,0.0,10.2,20.7,-0.1,0.0,-0.1,-0.121,-12.1,-3.8,-15.9,-0.1,25.8
383,Jason Richardson,SG,34,PHI,19,15,3.3,9.4,.348,1.6,5.1,.323,1.6,4.3,.378,.435,0.9,1.2,.773,0.7,2.8,3.5,2.0,0.7,0.2,0.8,1.5,9.1,11.7,.458,.539,.124,3.2,14.5,8.6,16.6,1.6,0.6,7.9,21.3,0.0,0.4,0.4,.045,-0.9,-0.4,-1.3,0.1,218.95
384,Luke Ridnour,PG,33,ORL,47,0,1.6,3.7,.426,0.4,1.3,.317,1.2,2.4,.487,.483,0.4,0.4,.857,0.2,1.3,1.4,2.0,0.4,0.1,0.8,1.4,4.0,10.0,.507,.358,.119,1.3,10.1,5.6,21.0,1.5,0.5,17.0,14.8,0.3,0.3,0.6,.042,-2.8,-0.5,-3.3,-0.2,348.75
385,Austin Rivers,SG,22,NOP,35,3,2.5,6.3,.387,0.4,1.4,.280,2.1,4.9,.419,.419,1.5,2.0,.746,0.3,1.6,1.9,2.5,0.5,0.2,0.9,1.9,6.8,10.1,.472,.225,.320,1.8,8.2,5.0,16.7,1.2,0.7,10.6,16.7,0.4,0.3,0.7,.046,-2.5,-0.5,-3.0,-0.2,397.05
385,Austin Rivers,SG,22,LAC,41,2,2.9,6.7,.427,0.6,2.0,.309,2.2,4.7,.477,.473,0.8,1.3,.582,0.4,1.7,2.0,1.7,0.7,0.2,0.9,2.0,7.1,10.6,.488,.296,.201,2.2,9.6,6.0,12.8,1.9,0.7,10.5,19.0,0.1,0.7,0.8,.046,-2.6,-0.1,-2.7,-0.1,405.15
386,Andre Roberson,SG,23,OKC,67,65,1.4,3.0,.458,0.3,1.3,.247,1.1,1.7,.612,.510,0.3,0.7,.479,0.9,2.9,3.8,1.0,0.8,0.4,0.7,2.1,3.4,9.1,.513,.423,.239,5.1,16.0,10.6,7.4,2.1,1.8,17.2,9.0,0.5,1.6,2.1,.079,-2.4,1.7,-0.7,0.4,652.6
387,Brian Roberts,PG,29,CHO,72,10,2.4,6.3,.389,0.9,2.7,.321,1.6,3.6,.440,.458,0.9,1.0,.892,0.2,1.3,1.5,2.3,0.5,0.1,0.8,1.0,6.7,11.7,.495,.427,.164,1.0,8.2,4.5,20.3,1.3,0.4,10.5,18.6,0.6,1.2,1.8,.064,-1.5,-0.2,-1.7,0.1,674.25
388,Glenn Robinson III,SG,21,MIN,25,0,0.3,1.0,.333,0.0,0.2,.167,0.3,0.7,.389,.354,0.5,0.6,.750,0.2,0.4,0.6,0.1,0.1,0.0,0.1,0.2,1.2,8.2,.467,.250,.667,4.1,10.9,7.4,4.1,1.4,0.0,8.8,13.9,0.0,0.0,0.0,.009,-3.2,-2.2,-5.4,-0.1,56.15
388,Glenn Robinson III,SF,21,PHI,10,1,1.8,4.3,.419,0.4,1.3,.308,1.4,3.0,.467,.465,0.4,0.8,.500,1.1,1.4,2.5,0.8,0.3,0.1,0.8,1.0,4.4,8.6,.473,.302,.186,7.4,10.4,8.9,9.0,1.0,0.5,14.7,15.5,0.0,0.1,0.0,.013,-2.9,-2.4,-5.4,-0.1,84.15
389,Nate Robinson,PG,30,DEN,33,1,2.2,6.2,.348,0.7,2.8,.261,1.4,3.4,.420,.407,0.8,1.2,.650,0.4,0.8,1.2,2.3,0.4,0.1,0.7,2.1,5.8,10.6,.433,.451,.196,3.1,6.0,4.5,26.4,1.5,0.5,9.0,22.6,0.1,0.1,0.2,.024,-1.7,-1.4,-3.1,-0.1,239.55
389,Nate Robinson,PG,30,LAC,9,0,1.9,5.7,.333,0.8,2.2,.350,1.1,3.4,.323,.402,0.6,0.7,.833,0.3,0.9,1.2,2.2,0.7,0.0,0.9,0.9,5.1,10.4,.429,.392,.118,2.7,7.0,4.9,23.2,2.4,0.0,13.0,22.1,-0.1,0.1,0.0,.012,-1.9,-0.8,-2.7,0.0,70.0
390,Thomas Robinson,PF,23,POR,32,4,1.5,2.8,.516,0.0,0.0,0,1.5,2.8,.516,.516,0.7,1.5,.438,1.0,3.1,4.2,0.3,0.5,0.3,1.0,1.7,3.6,11.0,.513,.000,.527,9.2,26.8,18.2,3.4,2.1,2.0,22.7,16.6,-0.3,0.8,0.5,.059,-4.6,1.4,-3.3,-0.1,201.6
390,Thomas Robinson,PF,23,PHI,22,0,3.6,7.7,.467,0.0,0.1,.000,3.6,7.6,.473,.467,1.6,2.6,.603,2.8,4.9,7.7,1.1,0.7,0.4,1.2,2.3,8.8,19.3,.496,.012,.343,15.8,30.2,22.6,11.7,2.0,1.8,11.8,23.6,0.3,0.7,1.0,.118,0.0,-0.7,-0.7,0.1,212.75
391,Rajon Rondo,PG,28,BOS,22,22,3.7,9.1,.405,0.4,1.5,.250,3.3,7.6,.435,.425,0.5,1.6,.333,1.1,6.4,7.5,10.8,1.7,0.1,3.4,1.9,8.3,15.4,.422,.160,.180,3.9,22.3,12.9,49.3,2.7,0.3,25.8,18.2,-0.2,1.1,0.9,.064,-0.5,0.9,0.4,0.4,365.4
391,Rajon Rondo,PG,28,DAL,46,46,4.2,9.7,.436,0.4,1.2,.352,3.8,8.5,.448,.457,0.4,0.9,.452,1.0,3.5,4.5,6.5,1.2,0.1,2.9,2.4,9.3,12.4,.460,.121,.094,4.0,13.3,8.6,34.0,2.1,0.2,22.6,20.3,-0.5,1.2,0.6,.023,-1.4,-0.1,-1.5,0.2,673.85
392,Derrick Rose,PG,26,CHI,51,51,6.6,16.4,.405,1.5,5.3,.280,5.1,11.1,.465,.450,3.0,3.7,.813,0.7,2.5,3.2,4.9,0.7,0.3,3.2,1.2,17.7,15.9,.493,.325,.224,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,0.0,1.2,1.2,.038,1.6,-2.2,-0.6,0.6,780.0
393,Terrence Ross,SF,23,TOR,82,61,3.8,9.2,.410,1.8,4.8,.372,2.0,4.4,.452,.507,0.5,0.7,.786,0.4,2.4,2.8,1.0,0.6,0.3,0.8,1.7,9.8,11.2,.519,.518,.074,1.8,10.7,6.2,6.5,1.3,1.0,8.1,18.3,1.3,1.0,2.4,.054,-0.1,-1.3,-1.4,0.3,1058.75
394,Ricky Rubio,PG,24,MIN,22,22,3.5,10.0,.356,0.6,2.3,.255,3.0,7.6,.387,.386,2.6,3.2,.803,0.9,4.8,5.7,8.8,1.7,0.0,2.9,2.7,10.3,15.2,.452,.233,.324,3.0,18.1,10.3,43.5,2.8,0.1,20.4,20.0,0.1,0.4,0.5,.033,-0.3,0.2,-0.1,0.3,361.75
395,Damjan Rudež,SF,28,IND,68,2,1.8,3.9,.452,1.0,2.5,.406,0.7,1.4,.538,.584,0.2,0.3,.696,0.1,0.6,0.7,0.8,0.2,0.1,0.7,1.2,4.8,8.2,.591,.646,.087,0.9,4.1,2.5,7.9,0.8,0.4,14.7,13.8,0.6,0.7,1.3,.061,-1.7,-0.6,-2.3,-0.1,531.2
396,Brandon Rush,SG,29,GSW,33,0,0.3,1.6,.204,0.1,0.8,.111,0.2,0.8,.296,.231,0.2,0.3,.455,0.1,1.1,1.2,0.4,0.2,0.4,0.3,0.8,0.9,0.8,.255,.500,.204,1.6,14.3,8.2,5.4,0.9,3.3,15.8,11.2,-0.7,0.4,-0.3,-0.056,-7.1,-0.3,-7.3,-0.4,139.6
397,Robert Sacre,C,25,LAL,67,18,1.9,4.6,.412,0.0,0.0,.000,1.9,4.6,.413,.412,0.8,1.2,.671,1.3,2.1,3.5,0.8,0.4,0.6,0.5,1.8,4.6,10.9,.449,.003,.268,8.4,14.6,11.4,7.4,1.3,3.1,9.5,14.8,0.3,0.6,0.8,.035,-2.9,-0.6,-3.5,-0.4,574.95
398,John Salmons,SF,35,NOP,21,0,0.8,2.3,.333,0.4,1.2,.308,0.4,1.0,.364,.417,0.1,0.2,.500,0.2,0.8,1.0,0.6,0.4,0.2,0.2,1.2,2.0,5.1,.422,.542,.083,1.7,7.1,4.4,6.6,1.8,1.1,9.1,9.3,0.0,0.1,0.1,.017,-4.3,0.9,-3.3,-0.1,141.45
399,JaKarr Sampson,SF,21,PHI,74,32,2.0,4.7,.422,0.4,1.7,.244,1.6,3.0,.525,.467,0.9,1.3,.670,0.5,1.7,2.2,1.0,0.5,0.4,1.0,1.8,5.2,9.4,.498,.367,.272,3.2,12.9,7.8,12.0,1.7,1.9,16.4,17.9,-0.5,1.1,0.6,.025,-4.2,0.0,-4.2,-0.6,573.15
400,Larry Sanders,C,26,MIL,27,26,3.2,6.4,.500,0.0,0.0,0,3.2,6.4,.500,.500,0.9,1.8,.500,2.5,3.7,6.1,0.9,1.0,1.4,1.0,3.9,7.3,15.2,.507,.000,.279,13.2,19.2,16.2,6.3,2.3,5.6,12.7,17.0,0.4,1.2,1.6,.132,-2.4,1.4,-1.0,0.2,303.85
401,Dennis Schröder,PG,21,ATL,77,10,3.7,8.6,.427,0.7,1.9,.351,3.0,6.7,.449,.466,1.9,2.3,.827,0.4,1.8,2.1,4.1,0.6,0.1,1.9,1.6,10.0,15.7,.516,.223,.269,2.3,9.9,6.2,34.6,1.7,0.2,16.8,27.0,1.1,1.4,2.5,.080,-0.1,-1.2,-1.3,0.2,767.85
402,Luis Scola,PF,34,IND,81,16,3.7,7.9,.467,0.1,0.2,.250,3.6,7.7,.474,.471,2.0,2.8,.699,1.7,4.8,6.5,1.3,0.6,0.2,1.2,2.4,9.4,16.8,.515,.031,.352,9.3,25.6,17.5,11.0,1.5,0.8,11.3,22.8,1.7,2.7,4.4,.126,-0.5,0.2,-0.3,0.7,839.75
403,Mike Scott,PF,26,ATL,68,0,3.0,6.7,.444,1.0,2.8,.344,2.0,3.8,.517,.517,0.9,1.1,.792,0.7,2.3,2.9,1.1,0.4,0.0,0.6,1.2,7.8,15.1,.543,.424,.170,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,1.6,1.1,2.7,.115,0.6,-1.1,-0.5,0.4,569.75
404,Thabo Sefolosha,SF,30,ATL,52,7,2.0,4.8,.418,0.5,1.5,.321,1.5,3.3,.462,.468,0.9,1.1,.776,1.0,3.3,4.3,1.4,1.0,0.4,0.7,1.3,5.3,13.8,.506,.313,.233,6.4,19.3,13.1,11.2,2.8,1.8,12.2,14.6,0.8,1.7,2.5,.121,-0.8,1.8,1.0,0.8,497.4
405,Kevin Séraphin,C,25,WAS,79,0,2.9,5.7,.513,0.0,0.0,.000,2.9,5.7,.516,.513,0.7,1.0,.707,1.1,2.5,3.6,0.7,0.1,0.7,1.2,2.5,6.6,12.5,.535,.004,.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,0.0,1.7,1.7,.066,-4.1,0.3,-3.8,-0.6,625.3
406,Ramon Sessions,PG,28,SAC,36,7,1.8,5.1,.344,0.2,0.8,.214,1.6,4.3,.368,.361,1.8,2.4,.727,0.4,1.6,1.9,2.7,0.4,0.0,1.4,1.3,5.4,8.1,.442,.153,.481,2.4,9.6,6.1,22.7,1.0,0.0,18.7,18.7,-0.4,0.1,-0.3,-0.025,-3.2,-1.9,-5.1,-0.5,329.9
406,Ramon Sessions,PG,28,WAS,28,3,2.2,5.4,.411,0.5,1.1,.406,1.8,4.3,.412,.454,2.5,3.0,.812,0.4,2.3,2.7,3.1,0.6,0.0,1.3,1.0,7.4,14.7,.547,.212,.563,2.1,13.1,7.7,23.4,1.5,0.0,15.7,18.6,0.8,0.6,1.4,.125,-0.2,0.3,0.1,0.3,282.75
407,Iman Shumpert,SG,24,NYK,24,24,3.7,9.0,.409,1.0,2.8,.348,2.7,6.2,.436,.463,1.0,1.5,.676,0.9,2.5,3.4,3.3,1.3,0.1,1.8,2.8,9.3,11.9,.484,.307,.172,4.0,11.2,7.5,21.3,2.5,0.4,15.4,20.1,-0.1,0.3,0.3,.020,-1.7,-0.3,-2.0,0.0,325.5
407,Iman Shumpert,SG,24,CLE,38,1,2.8,6.7,.410,1.2,3.4,.338,1.6,3.3,.484,.496,0.5,0.7,.667,0.9,2.9,3.8,1.5,1.3,0.3,1.3,1.9,7.2,11.1,.508,.508,.105,4.2,13.5,8.9,9.3,2.9,1.1,15.5,15.6,0.1,1.1,1.2,.065,-1.5,1.4,-0.1,0.4,472.1
408,Alexey Shved,SG,26,PHI,17,0,3.1,7.6,.400,1.0,3.4,.298,2.1,4.3,.479,.465,2.8,3.4,.842,0.5,0.8,1.3,2.7,0.8,0.1,1.1,1.2,9.9,20.0,.545,.438,.438,2.9,5.6,4.2,31.3,2.5,0.3,10.4,26.5,0.7,0.2,0.9,.160,3.4,-0.7,2.7,0.3,150.9
408,Alexey Shved,SG,26,HOU,9,0,0.9,2.7,.333,0.4,1.3,.333,0.4,1.3,.333,.417,1.0,1.2,.818,0.1,0.3,0.4,0.3,0.1,0.0,0.6,0.2,3.2,9.3,.503,.500,.458,1.9,5.6,3.7,8.1,0.8,0.0,14.8,24.9,0.0,0.0,0.0,.013,-2.5,-4.1,-6.7,-0.1,32.8
408,Alexey Shved,SG,26,NYK,16,9,4.6,11.3,.403,1.6,4.4,.371,2.9,6.9,.423,.475,4.0,5.1,.780,0.9,3.7,4.6,3.6,0.9,0.3,1.6,1.6,14.8,20.5,.544,.387,.453,3.7,16.6,10.0,24.4,1.9,1.0,10.3,26.3,0.9,0.2,1.2,.135,4.8,-0.4,4.4,0.7,224.7
409,Henry Sims,C,24,PHI,73,32,3.3,6.9,.474,0.1,0.3,.182,3.2,6.6,.488,.478,1.5,1.9,.774,1.7,3.3,4.9,1.1,0.5,0.4,1.4,1.8,8.0,14.5,.521,.044,.273,8.9,19.4,13.9,10.7,1.4,1.7,15.0,20.6,0.5,1.5,2.1,.072,-2.1,-0.7,-2.8,-0.3,709.1
410,Kyle Singler,SF,26,DET,54,40,2.6,6.5,.400,1.4,3.5,.406,1.2,3.0,.393,.509,0.5,0.7,.806,0.4,2.1,2.6,1.2,0.6,0.3,0.8,1.8,7.1,9.4,.526,.534,.103,1.9,10.2,5.9,7.9,1.3,0.9,10.3,14.0,0.8,0.8,1.6,.061,-1.6,-0.1,-1.7,0.1,655.4
410,Kyle Singler,SF,26,OKC,26,18,1.2,3.7,.333,0.8,2.1,.370,0.5,1.6,.286,.438,0.4,0.6,.688,0.4,1.7,2.1,0.7,0.5,0.3,0.5,2.1,3.7,5.8,.461,.563,.167,2.4,10.4,6.5,5.4,1.5,1.2,11.2,11.0,0.0,0.4,0.4,.041,-3.4,0.2,-3.2,-0.1,236.75
411,Donald Sloan,PG,27,IND,53,21,2.7,6.7,.408,0.8,2.5,.313,2.0,4.2,.464,.466,1.1,1.5,.779,0.2,2.5,2.7,3.6,0.4,0.0,1.2,0.9,7.4,13.1,.503,.369,.217,1.2,13.0,7.1,27.5,1.1,0.0,14.3,18.6,0.9,1.1,2.0,.085,0.0,-0.1,-0.1,0.5,563.95
412,Marcus Smart,PG,20,BOS,67,38,2.6,7.1,.367,1.4,4.1,.335,1.3,3.1,.410,.462,1.2,1.9,.646,0.9,2.4,3.3,3.1,1.5,0.3,1.3,2.6,7.8,11.0,.491,.570,.266,3.6,9.9,6.7,16.3,2.7,0.8,14.4,15.1,0.7,2.2,2.9,.077,-1.9,1.5,-0.5,0.7,917.5
413,Greg Smith,PF,24,DAL,42,2,0.7,1.2,.612,0.0,0.0,0,0.7,1.2,.612,.612,0.5,0.9,.513,0.6,1.3,1.9,0.2,0.2,0.3,0.3,1.3,1.9,10.2,.605,.000,.796,7.8,16.1,11.9,3.4,1.0,2.5,14.3,9.5,0.5,0.3,0.8,.108,-3.1,0.5,-2.6,-0.1,185.8
414,Ish Smith,PG,26,OKC,30,0,0.5,1.5,.333,0.0,0.2,.200,0.5,1.3,.350,.344,0.2,0.3,.667,0.2,0.7,0.9,0.9,0.1,0.0,0.3,0.4,1.2,9.0,.378,.111,.200,3.5,15.0,9.3,25.6,1.3,0.5,15.5,16.1,-0.1,0.1,0.0,.014,-3.1,-0.1,-3.1,0.0,80.1
414,Ish Smith,PG,26,PHI,25,14,5.1,12.9,.398,0.7,2.2,.309,4.4,10.7,.416,.424,1.1,1.9,.583,0.4,2.5,2.9,6.1,1.3,0.2,2.8,1.5,12.0,13.0,.439,.171,.149,1.5,10.6,5.8,44.1,2.4,0.6,16.7,26.5,-0.8,0.6,-0.1,-0.010,-1.3,-1.1,-2.4,-0.1,352.05
415,J.R. Smith,SG,29,NYK,24,6,4.2,10.5,.402,1.3,3.8,.356,2.9,6.7,.429,.466,1.1,1.6,.692,0.2,2.3,2.4,3.4,0.8,0.2,1.9,1.8,10.9,11.5,.487,.359,.155,0.7,10.4,5.4,23.3,1.5,0.5,14.4,23.3,-0.2,0.1,-0.1,-0.008,-0.9,-1.9,-2.8,-0.1,322.4
415,J.R. Smith,SG,29,CLE,46,45,4.7,11.0,.425,2.8,7.3,.390,1.8,3.7,.494,.555,0.6,0.7,.818,0.6,2.9,3.5,2.5,1.4,0.4,1.1,2.6,12.7,14.5,.565,.667,.065,2.1,10.4,6.3,12.3,2.3,1.0,9.1,17.6,2.4,1.3,3.8,.124,1.4,0.8,2.2,1.6,746.4
