Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP
Matisse Thybulle,SF-SG,473.0,25.0,0.8536585365853658,0.3373493975903614,0.1339285714285714,0.1621621621621621,0.435,0.1632653061224489,0.1842105263157894,0.365,0.0761904761904762,0.0842696629213483,0.533,0.542,0.03,0.032520325203252,0.679,0.1176470588235294,0.1458333333333333,0.16,0.0654205607476635,0.3999999999999999,0.1666666666666666,0.073170731707317,0.32,0.1238670694864048,10.5,0.552,0.585,0.111,3.9,9.7,6.8,5.9,3.4,2.4,8.3,10.6,0.6,1.5,2.1,0.086,-2.7,2.2,-0.5,0.4,0.4054126205492709
Xavier Tillman Sr.,C,474.0,24.0,0.7317073170731707,0.3493975903614458,0.2767857142857143,0.2252252252252252,0.614,0.0204081632653061,0.0175438596491228,0.267,0.2857142857142857,0.2696629213483146,0.632,0.621,0.08,0.1219512195121951,0.551,0.3921568627450981,0.3125,0.4,0.1495327102803738,0.3333333333333333,0.1666666666666666,0.1707317073170731,0.32,0.2114803625377643,17.3,0.621,0.049,0.291,10.9,16.7,13.8,10.9,2.3,2.2,11.3,13.7,2.3,1.9,4.2,0.171,0.3,1.7,1.9,1.2,0.399539493442787
Isaiah Todd,PF,475.0,21.0,0.0609756097560975,0.0120481927710843,0.0446428571428571,0.1441441441441441,0.158,0.0408163265306122,0.1491228070175438,0.1,0.0285714285714285,0.0842696629213483,0.222,0.184,0.03,0.024390243902439,1.0,0.0588235294117647,0.1770833333333333,0.16,0.0654205607476635,0.0666666666666666,0.0,0.073170731707317,0.1399999999999999,0.0453172205438066,-1.0,0.226,0.526,0.105,3.8,17.6,10.9,7.9,0.8,0.0,9.1,15.6,-0.2,0.0,-0.2,-0.147,-10.3,-3.9,-14.2,-0.2,0.0230920679414022
Obi Toppin,PF,476.0,24.0,0.8048780487804879,0.0602409638554216,0.25,0.2837837837837837,0.446,0.2653061224489796,0.3245614035087719,0.344,0.1428571428571428,0.146067415730337,0.593,0.548,0.06,0.056910569105691,0.809,0.0784313725490196,0.25,0.2239999999999999,0.0934579439252336,0.0999999999999999,0.0666666666666666,0.1463414634146341,0.2,0.2235649546827794,13.6,0.565,0.589,0.112,3.0,16.6,9.8,9.2,1.1,1.1,8.0,19.5,1.1,1.0,2.1,0.095,0.3,-0.8,-0.5,0.4,0.3549571194981146
Juan Toscano-Anderson,SF,477.0,29.0,0.4105691056910568,0.07228915662650597,0.1101190476190476,0.1276276276276276,0.4503333333333333,0.03401360544217683,0.07309941520467833,0.18666666666666668,0.10476190476190471,0.11048689138576773,0.5633333333333334,0.47833333333333333,0.04,0.037940379403794,0.8046666666666668,0.10457516339869279,0.19444444444444442,0.19466666666666663,0.1214953271028037,0.09999999999999991,0.0555555555555555,0.17073170731707313,0.3,0.09164149043303114,7.2,0.5066666666666667,0.301,0.17066666666666666,4.433333333333334,14.433333333333332,9.533333333333333,11.866666666666667,1.1,1.2,18.166666666666668,11.299999999999999,-0.06666666666666667,0.39999999999999997,0.3333333333333333,0.037333333333333336,-4.633333333333333,0.7999999999999999,-3.8333333333333335,-0.19999999999999998,0.15960890312677276
P.J. Tucker,PF,480.0,37.0,0.902439024390244,0.9036144578313252,0.1160714285714285,0.1351351351351351,0.427,0.1428571428571428,0.1666666666666666,0.393,0.0476190476190476,0.0617977528089887,0.482,0.549,0.03,0.024390243902439,0.826,0.2549019607843137,0.28125,0.312,0.0747663551401869,0.1666666666666666,0.0666666666666666,0.1463414634146341,0.48,0.1057401812688821,5.7,0.566,0.622,0.102,5.9,12.1,9.1,3.9,1.0,0.7,15.8,6.5,0.9,1.7,2.5,0.064,-3.2,0.2,-3.0,-0.5,0.6485801047819268
Gabe Vincent,PG,487.0,26.0,0.8170731707317073,0.4096385542168674,0.3035714285714286,0.3738738738738739,0.402,0.346938775510204,0.4473684210526315,0.334,0.1523809523809524,0.1797752808988764,0.512,0.505,0.1,0.089430894308943,0.872,0.0784313725490196,0.1770833333333333,0.168,0.2336448598130841,0.3,0.0333333333333333,0.3414634146341463,0.4599999999999999,0.283987915407855,9.0,0.533,0.617,0.138,1.7,8.1,4.8,13.9,1.8,0.3,13.3,17.5,-0.3,1.7,1.4,0.038,-3.1,-0.3,-3.4,-0.6,0.5949544498948844
Noah Vonleh,C,488.0,27.0,0.2682926829268293,0.0120481927710843,0.0446428571428571,0.045045045045045,0.458,0.0,0.0175438596491228,0.25,0.0380952380952381,0.0505617977528089,0.5,0.479,0.01,0.008130081300813,1.0,0.1568627450980392,0.1354166666666666,0.168,0.02803738317757,0.0333333333333333,0.0999999999999999,0.1219512195121951,0.3,0.0332326283987915,5.9,0.502,0.167,0.083,11.7,18.8,15.3,5.1,0.6,4.0,30.7,9.2,0.0,0.3,0.2,0.06,-7.0,0.7,-6.3,-0.2,0.0588647512263489
Dean Wade,PF,490.0,26.0,0.524390243902439,0.1566265060240964,0.1517857142857143,0.1801801801801802,0.412,0.2040816326530612,0.2543859649122806,0.354,0.0571428571428571,0.0617977528089887,0.56,0.54,0.03,0.040650406504065,0.652,0.0980392156862745,0.3125,0.272,0.0747663551401869,0.1999999999999999,0.1666666666666666,0.0975609756097561,0.4,0.1419939577039275,8.5,0.55,0.718,0.13,2.6,17.2,9.9,5.4,1.6,2.2,8.3,10.2,0.4,1.4,1.8,0.097,-2.9,2.1,-0.7,0.3,0.3034337771548703
Ish Wainright,SF,493.0,28.0,0.7195121951219512,0.0240963855421686,0.125,0.1711711711711711,0.37,0.2040816326530612,0.2543859649122806,0.329,0.0476190476190476,0.0505617977528089,0.5,0.496,0.04,0.040650406504065,0.839,0.1568627450980392,0.1666666666666666,0.184,0.0841121495327102,0.1999999999999999,0.1333333333333333,0.0975609756097561,0.4,0.1268882175226586,9.2,0.522,0.762,0.137,5.3,11.6,8.4,7.4,2.0,2.2,8.4,12.2,0.5,1.2,1.7,0.089,-2.7,1.5,-1.2,0.2,0.3097740848266426
Jabari Walker,SF,494.0,20.0,0.6707317073170732,0.0,0.1339285714285714,0.1576576576576576,0.419,0.0612244897959183,0.087719298245614,0.286,0.1142857142857142,0.1404494382022471,0.472,0.46,0.06,0.065040650406504,0.756,0.1764705882352941,0.15625,0.184,0.0560747663551401,0.0666666666666666,0.0666666666666666,0.1219512195121951,0.24,0.1178247734138972,9.6,0.496,0.283,0.227,8.8,15.5,12.2,7.8,0.8,1.9,11.8,17.3,-0.1,0.3,0.2,0.015,-3.9,-2.1,-6.1,-0.6,0.2095972236126406
Kemba Walker,PG,495.0,32.0,0.0975609756097561,0.0120481927710843,0.2410714285714286,0.2837837837837837,0.421,0.1632653061224489,0.2719298245614035,0.25,0.1809523809523809,0.1797752808988764,0.586,0.482,0.19,0.1869918699186991,0.81,0.0588235294117647,0.1458333333333333,0.144,0.1962616822429906,0.0666666666666666,0.0666666666666666,0.0975609756097561,0.24,0.2416918429003021,15.0,0.543,0.491,0.368,2.4,10.6,6.5,20.1,0.7,1.2,5.7,22.1,0.2,0.1,0.3,0.098,0.3,-0.6,-0.3,0.1,0.0527246637968432
Lonnie Walker IV,SG,496.0,24.0,0.6707317073170732,0.3855421686746988,0.375,0.4234234234234234,0.448,0.3265306122448979,0.3859649122807018,0.365,0.2476190476190476,0.2808988764044943,0.522,0.534,0.16,0.1544715447154471,0.858,0.0588235294117647,0.1770833333333333,0.152,0.102803738317757,0.1666666666666666,0.0999999999999999,0.1951219512195122,0.26,0.3534743202416918,12.2,0.57,0.472,0.201,1.2,7.6,4.5,7.0,1.1,1.1,7.4,20.2,0.8,1.0,1.8,0.066,-0.9,-0.5,-1.4,0.2,0.4398838722594855
T.J. Warren,PF,498.0,29.0,0.3048780487804878,0.0,0.3482142857142857,0.3468468468468468,0.51,0.1224489795918367,0.1578947368421052,0.333,0.3142857142857143,0.3258426966292134,0.566,0.55,0.1,0.1056910569105691,0.818,0.0980392156862745,0.2395833333333333,0.2239999999999999,0.102803738317757,0.1999999999999999,0.0999999999999999,0.1707317073170731,0.3399999999999999,0.2870090634441087,14.3,0.576,0.24,0.165,3.1,13.2,8.3,9.1,1.5,1.2,7.3,20.9,0.3,0.5,0.8,0.081,-1.4,-0.6,-2.0,0.0,0.1691193646344312
T.J. Warren,PF-SF,498.0,29.0,0.5,0.0,0.2767857142857143,0.2882882882882883,0.489,0.1020408163265306,0.1403508771929824,0.328,0.2476190476190476,0.2696629213483146,0.542,0.53,0.0699999999999999,0.065040650406504,0.8,0.1176470588235294,0.2395833333333333,0.2319999999999999,0.0934579439252336,0.1666666666666666,0.0999999999999999,0.1219512195121951,0.3,0.2265861027190332,13.5,0.55,0.248,0.13,4.2,15.4,9.8,8.7,1.6,1.5,6.5,19.5,0.4,0.8,1.2,0.081,-1.7,-0.2,-2.0,0.0,0.2340574632095305
T.J. Warren,SF,498.0,29.0,0.1829268292682926,0.0,0.1696428571428571,0.1981981981981982,0.429,0.0816326530612244,0.1052631578947368,0.316,0.1428571428571428,0.1797752808988764,0.471,0.471,0.01,0.008130081300813,0.5,0.1568627450980392,0.2395833333333333,0.248,0.0654205607476635,0.1333333333333333,0.0999999999999999,0.048780487804878,0.26,0.1268882175226586,11.6,0.473,0.271,0.029,7.2,20.7,13.8,7.7,1.7,2.3,4.1,16.0,0.0,0.3,0.3,0.08,-2.5,0.6,-1.9,0.0,0.0691760937030733
Duane Washington Jr.,SG,499.0,22.0,0.3658536585365853,0.036144578313253,0.2678571428571428,0.3738738738738739,0.367,0.2653061224489796,0.3157894736842105,0.36,0.1619047619047619,0.2640449438202247,0.372,0.445,0.05,0.065040650406504,0.667,0.0196078431372549,0.1145833333333333,0.096,0.1869158878504673,0.0666666666666666,0.0333333333333333,0.2682926829268293,0.1399999999999999,0.2386706948640483,9.3,0.458,0.434,0.094,0.6,9.8,5.1,25.2,0.7,0.9,11.3,32.5,-0.8,0.3,-0.5,-0.065,-1.8,-2.8,-4.6,-0.3,0.1350485534087496
TyTy Washington Jr.,PG,501.0,21.0,0.3658536585365853,0.0240963855421686,0.1696428571428571,0.2342342342342342,0.363,0.1224489795918367,0.2280701754385964,0.238,0.1238095238095238,0.146067415730337,0.488,0.422,0.03,0.048780487804878,0.556,0.0196078431372549,0.1458333333333333,0.12,0.1401869158878504,0.1666666666666666,0.0333333333333333,0.1219512195121951,0.18,0.1419939577039275,7.5,0.432,0.5,0.113,0.5,11.0,5.7,15.3,1.7,0.5,7.7,17.4,-0.3,0.1,-0.1,-0.016,-5.0,-1.3,-6.3,-0.5,0.1484966796809824
Yuta Watanabe,SF,502.0,28.0,0.6951219512195121,0.0120481927710843,0.1785714285714285,0.1801801801801802,0.491,0.2040816326530612,0.2017543859649122,0.444,0.0857142857142857,0.095505617977528,0.557,0.621,0.06,0.065040650406504,0.723,0.0980392156862745,0.1979166666666666,0.192,0.0747663551401869,0.1333333333333333,0.0999999999999999,0.0975609756097561,0.2799999999999999,0.1691842900302114,12.1,0.637,0.582,0.203,3.7,13.1,8.5,7.0,1.3,1.6,8.0,13.1,1.3,0.9,2.1,0.111,-0.4,-0.2,-0.6,0.3,0.3143457803583943
Lindy Waters III,SG,503.0,25.0,0.4878048780487805,0.0,0.1517857142857143,0.1936936936936936,0.393,0.2857142857142857,0.3508771929824561,0.358,0.0285714285714285,0.0224719101123595,0.75,0.556,0.04,0.040650406504065,0.8,0.0784313725490196,0.1458333333333333,0.144,0.0654205607476635,0.0999999999999999,0.0999999999999999,0.048780487804878,0.2,0.1570996978851963,11.8,0.573,0.91,0.112,3.2,12.2,7.6,7.0,1.3,1.9,5.1,15.5,0.6,0.5,1.1,0.101,0.5,-0.4,0.1,0.3,0.1808656188473988
Trendon Watford,PF,504.0,22.0,0.7439024390243902,0.144578313253012,0.2589285714285714,0.2342342342342342,0.56,0.0816326530612244,0.087719298245614,0.391,0.238095238095238,0.2359550561797752,0.602,0.599,0.12,0.1300813008130081,0.72,0.1372549019607843,0.3333333333333333,0.304,0.1962616822429906,0.1666666666666666,0.0666666666666666,0.2682926829268293,0.38,0.2235649546827794,13.6,0.625,0.198,0.31,4.1,19.2,11.6,16.0,1.3,0.9,16.2,16.1,1.3,0.7,2.1,0.084,-1.4,-0.4,-1.8,0.1,0.4001401541695865
Peyton Watson,SG,505.0,20.0,0.2682926829268293,0.0240963855421686,0.1160714285714285,0.1171171171171171,0.492,0.0612244897959183,0.0526315789473684,0.429,0.0952380952380952,0.1123595505617977,0.511,0.542,0.05,0.073170731707317,0.55,0.0588235294117647,0.1354166666666666,0.128,0.0467289719626168,0.0333333333333333,0.1666666666666666,0.073170731707317,0.12,0.0996978851963746,12.8,0.553,0.237,0.339,5.1,17.4,11.4,7.9,0.5,5.2,10.6,17.7,0.1,0.2,0.3,0.073,-2.7,-0.1,-2.8,0.0,0.0641038475656555
Blake Wesley,SG,506.0,19.0,0.4390243902439024,0.0120481927710843,0.1696428571428571,0.2612612612612612,0.321,0.1020408163265306,0.1228070175438596,0.385,0.1238095238095238,0.247191011235955,0.301,0.367,0.0699999999999999,0.097560975609756,0.591,0.0588235294117647,0.1979166666666666,0.176,0.2523364485981308,0.2333333333333333,0.0333333333333333,0.4390243902439025,0.36,0.1510574018126888,3.5,0.393,0.242,0.205,1.7,11.9,6.6,18.8,1.8,0.6,21.7,18.5,-1.9,0.3,-1.6,-0.114,-7.9,-1.8,-9.6,-1.3,0.2286181466279574
Coby White,SG,508.0,22.0,0.8902439024390244,0.0240963855421686,0.3214285714285714,0.3603603603603604,0.443,0.346938775510204,0.4035087719298245,0.372,0.1714285714285714,0.1910112359550561,0.54,0.551,0.08,0.073170731707317,0.871,0.0392156862745098,0.2708333333333333,0.2319999999999999,0.2616822429906542,0.2333333333333333,0.0333333333333333,0.2439024390243902,0.32,0.2930513595166162,12.5,0.572,0.579,0.118,1.1,12.6,6.9,16.3,1.5,0.3,10.6,17.9,1.2,1.9,3.1,0.087,-1.0,0.2,-0.8,0.5,0.5844428871758935
Jack White,SF,510.0,25.0,0.1951219512195122,0.0,0.0446428571428571,0.0495495495495495,0.421,0.0408163265306122,0.043859649122807,0.333,0.0285714285714285,0.0337078651685393,0.5,0.5,0.01,0.016260162601626,0.667,0.0784313725490196,0.0625,0.08,0.0186915887850467,0.0666666666666666,0.0333333333333333,0.024390243902439,0.1,0.0362537764350453,12.6,0.517,0.474,0.158,10.7,18.6,14.8,7.7,2.2,2.7,9.0,14.7,0.1,0.1,0.1,0.108,-2.6,0.7,-1.9,0.0,0.0226582574164914
Aaron Wiggins,SG,512.0,24.0,0.8414634146341463,0.1686746987951807,0.2410714285714286,0.2342342342342342,0.512,0.1428571428571428,0.1491228070175438,0.393,0.1904761904761904,0.1910112359550561,0.573,0.579,0.08,0.08130081300813,0.831,0.196078431372549,0.2083333333333333,0.24,0.102803738317757,0.1999999999999999,0.0666666666666666,0.1951219512195122,0.32,0.2054380664652567,12.2,0.607,0.336,0.196,5.5,12.0,8.7,8.3,1.4,1.1,12.2,14.5,1.4,1.2,2.6,0.097,-1.5,-0.5,-2.1,0.0,0.4383154803617313
Lindell Wigginton,PG,514.0,24.0,0.073170731707317,0.0120481927710843,0.2321428571428571,0.2387387387387387,0.486,0.183673469387755,0.2280701754385964,0.333,0.1619047619047619,0.1516853932584269,0.632,0.568,0.11,0.1056910569105691,0.889,0.0,0.1041666666666666,0.08,0.1869158878504673,0.0,0.0999999999999999,0.4146341463414634,0.2,0.2145015105740181,11.8,0.61,0.486,0.243,0.0,8.1,4.2,23.8,0.0,1.9,22.7,25.6,0.0,0.1,0.1,0.028,-3.1,-3.6,-6.7,-0.1,0.0325024193279273
Grant Williams,PF,517.0,24.0,0.951219512195122,0.2771084337349397,0.2410714285714286,0.2702702702702703,0.454,0.3061224489795918,0.3245614035087719,0.395,0.1238095238095238,0.1292134831460674,0.546,0.575,0.12,0.1219512195121951,0.77,0.2156862745098039,0.3645833333333333,0.368,0.1588785046728972,0.1666666666666666,0.1333333333333333,0.2439024390243902,0.48,0.2447129909365558,10.3,0.605,0.611,0.256,4.7,14.5,9.7,8.4,1.0,1.3,13.4,13.1,1.9,2.6,4.4,0.104,-1.8,0.7,-1.1,0.5,0.6903927653752462
Jaylin Williams,C,519.0,20.0,0.5853658536585366,0.4337349397590361,0.1875,0.2162162162162162,0.436,0.183673469387755,0.2017543859649122,0.407,0.1047619047619047,0.1404494382022471,0.463,0.534,0.08,0.089430894308943,0.704,0.1764705882352941,0.4166666666666667,0.392,0.1495327102803738,0.1999999999999999,0.0666666666666666,0.1951219512195122,0.4599999999999999,0.1782477341389728,11.2,0.559,0.483,0.231,5.1,23.6,14.1,10.7,1.5,1.2,12.6,13.5,0.7,1.2,1.9,0.099,-2.3,0.6,-1.7,0.1,0.3105749657957086
Jeenathan Williams,SG,520.0,23.0,0.048780487804878,0.0481927710843373,0.4285714285714286,0.3513513513513513,0.615,0.1224489795918367,0.1403508771929824,0.375,0.4,0.348314606741573,0.677,0.654,0.04,0.048780487804878,0.667,0.3921568627450981,0.1041666666666666,0.24,0.1869158878504673,0.1999999999999999,0.1333333333333333,0.1951219512195122,0.52,0.3202416918429003,15.5,0.657,0.205,0.077,9.0,4.6,6.8,12.1,1.2,1.4,9.0,15.2,0.3,0.0,0.3,0.12,-1.0,-2.1,-3.0,0.0,0.0501885407281342
Kenrich Williams,PF,521.0,28.0,0.6341463414634146,0.1204819277108433,0.3035714285714286,0.2927927927927928,0.517,0.183673469387755,0.219298245614035,0.373,0.2285714285714285,0.2247191011235955,0.608,0.59,0.03,0.056910569105691,0.436,0.3529411764705882,0.3229166666666667,0.392,0.1869158878504673,0.2666666666666666,0.0999999999999999,0.1463414634146341,0.42,0.2416918429003021,14.4,0.585,0.387,0.113,8.5,14.9,11.6,11.7,1.8,1.1,8.1,13.7,2.0,1.3,3.3,0.133,0.1,0.4,0.5,0.8,0.409383655354223
Vince Williams Jr.,SG,525.0,22.0,0.1707317073170731,0.0120481927710843,0.0714285714285714,0.1216216216216216,0.3,0.0612244897959183,0.1666666666666666,0.143,0.0476190476190476,0.0449438202247191,0.667,0.35,0.01,0.008130081300813,1.0,0.0588235294117647,0.0729166666666666,0.08,0.02803738317757,0.1333333333333333,0.0333333333333333,0.073170731707317,0.16,0.0604229607250755,3.9,0.367,0.7,0.05,4.0,11.1,7.6,4.8,2.7,1.7,10.9,18.1,-0.3,0.2,-0.1,-0.049,-8.3,-0.2,-8.5,-0.2,0.0367070444155237
Ziaire Williams,SF,526.0,21.0,0.4390243902439024,0.0481927710843373,0.2053571428571428,0.2387387387387387,0.429,0.1428571428571428,0.2280701754385964,0.258,0.1523809523809524,0.1516853932584269,0.596,0.492,0.05,0.048780487804878,0.773,0.0784313725490196,0.1770833333333333,0.168,0.0841121495327102,0.1333333333333333,0.0666666666666666,0.2439024390243902,0.32,0.1722054380664652,7.4,0.511,0.495,0.112,3.0,11.9,7.5,8.2,1.2,1.0,15.2,18.0,-0.5,0.6,0.1,0.011,-4.7,-0.8,-5.6,-0.5,0.1916107718490339
James Wiseman,C,530.0,21.0,0.3902439024390244,0.1325301204819277,0.3125,0.27027027027027023,0.593,0.01020408163265305,0.0219298245614035,0.35,0.3285714285714285,0.3230337078651685,0.605,0.598,0.135,0.1626016260162601,0.6925,0.2450980392156863,0.359375,0.376,0.0654205607476635,0.04999999999999995,0.1499999999999999,0.2195121951219512,0.43,0.2552870090634441,16.35,0.622,0.04,0.345,8.45,23.95,16.15,6.75,0.45,2.55,11.5,20.6,0.6,0.5,1.1,0.11049999999999999,-1.7000000000000002,-0.95,-2.6,-0.15,0.19301231354489934
McKinley Wright IV,PG,533.0,24.0,0.3170731707317073,0.0120481927710843,0.1517857142857143,0.1621621621621621,0.469,0.0612244897959183,0.087719298245614,0.321,0.1333333333333333,0.146067415730337,0.529,0.515,0.05,0.056910569105691,0.684,0.0588235294117647,0.1458333333333333,0.136,0.1962616822429906,0.0999999999999999,0.0666666666666666,0.1707317073170731,0.18,0.1268882175226586,12.4,0.536,0.286,0.194,3.1,13.4,8.2,25.2,1.2,1.3,15.2,16.9,0.2,0.2,0.5,0.069,-1.9,-0.8,-2.7,-0.1,0.1152601194647445
Gabe York,SG,534.0,29.0,0.024390243902439,0.0,0.2410714285714286,0.3153153153153153,0.381,0.4081632653061224,0.5263157894736842,0.333,0.0666666666666666,0.0561797752808988,0.667,0.524,0.0699999999999999,0.056910569105691,1.0,0.0,0.2083333333333333,0.16,0.1588785046728972,0.2333333333333333,0.0,0.0,0.3399999999999999,0.2416918429003021,11.8,0.548,0.857,0.095,0.0,11.9,5.9,12.3,1.7,0.0,0.0,16.4,0.1,0.0,0.1,0.091,-1.7,-1.8,-3.5,0.0,0.0242600193546234
Thaddeus Young,PF,535.0,34.0,0.6463414634146342,0.108433734939759,0.1785714285714285,0.1666666666666666,0.545,0.0204081632653061,0.0526315789473684,0.176,0.1809523809523809,0.1685393258426966,0.622,0.561,0.03,0.040650406504065,0.692,0.2549019607843137,0.1875,0.248,0.1308411214953271,0.3333333333333333,0.0333333333333333,0.1951219512195122,0.32,0.1329305135951661,14.1,0.573,0.172,0.131,9.4,14.6,11.8,12.9,3.4,0.6,16.7,13.5,0.7,1.1,1.8,0.109,-1.8,1.9,0.1,0.4,0.2695298161310775
Omer Yurtseven,C,537.0,24.0,0.0975609756097561,0.0,0.1607142857142857,0.1351351351351351,0.593,0.0612244897959183,0.0701754385964912,0.429,0.1333333333333333,0.1235955056179775,0.65,0.648,0.06,0.056910569105691,0.833,0.1764705882352941,0.1770833333333333,0.208,0.0186915887850467,0.0666666666666666,0.0666666666666666,0.0975609756097561,0.36,0.1329305135951661,16.7,0.675,0.259,0.222,10.9,21.9,16.2,3.9,1.2,2.5,11.9,18.0,0.2,0.1,0.3,0.159,-2.5,-1.5,-3.9,0.0,0.0300997764207294
Cody Zeller,C,538.0,30.0,0.1707317073170731,0.0240963855421686,0.2232142857142857,0.1756756756756756,0.627,0.0,0.0087719298245614,0.0,0.238095238095238,0.2134831460674157,0.649,0.627,0.16,0.1869918699186991,0.686,0.3333333333333333,0.2708333333333333,0.344,0.0654205607476635,0.0666666666666666,0.0999999999999999,0.2195121951219512,0.44,0.1963746223564954,16.4,0.659,0.034,0.593,13.0,21.8,17.3,7.2,0.7,1.9,15.8,18.1,0.4,0.3,0.7,0.147,-2.0,-0.7,-2.8,0.0,0.0765842426669336
